business_date,channel,city,transaction_count,transaction_amount_inr,fraud_count,fraud_amount_inr,fraud_rate_pct,decline_count,challenge_count,avg_risk_score
2026-04-14,ATM,Kolkata,4,6981.26,0,0.0,0.0,0,0,31.6
2026-04-14,ATM,Mumbai,3,5125.24,0,0.0,0.0,0,0,35.13
2026-04-14,ATM,Pune,3,4050.84,0,0.0,0.0,0,0,20.2
2026-04-14,Branch,Ahmedabad,3,2536.73,0,0.0,0.0,0,0,12.27
2026-04-14,Branch,Bengaluru,3,36382.38,0,0.0,0.0,0,0,29.47
2026-04-14,Branch,Kochi,1,9430.8,0,0.0,0.0,0,0,45.8
2026-04-14,Branch,Kolkata,3,9750.62,0,0.0,0.0,0,0,50.2
2026-04-14,Branch,Mumbai,2,2999.68,0,0.0,0.0,0,0,10.7
2026-04-14,IMPS,Ahmedabad,3,2123.3,0,0.0,0.0,0,0,23.63
2026-04-14,IMPS,Bengaluru,3,2747.9,0,0.0,0.0,0,0,24.97
2026-04-14,IMPS,Chennai,2,4916.8,0,0.0,0.0,0,0,32.2
2026-04-14,IMPS,Delhi,1,748.38,0,0.0,0.0,0,0,19.6
2026-04-14,IMPS,Hyderabad,7,24333.1,0,0.0,0.0,0,0,29.1
2026-04-14,IMPS,Jaipur,2,12036.86,0,0.0,0.0,0,0,18.7
2026-04-14,IMPS,Kochi,1,1473.64,0,0.0,0.0,0,0,38.6
2026-04-14,IMPS,Kolkata,2,6357.52,0,0.0,0.0,0,0,46.2
2026-04-14,IMPS,Mumbai,1,1474.76,0,0.0,0.0,0,0,11.5
2026-04-14,IMPS,Pune,1,1171.84,0,0.0,0.0,0,0,41.6
2026-04-14,Internet Banking,Ahmedabad,2,2034.88,0,0.0,0.0,0,0,30.8
2026-04-14,Internet Banking,Bengaluru,5,22555.75,0,0.0,0.0,0,0,29.96
2026-04-14,Internet Banking,Chennai,3,7672.49,0,0.0,0.0,0,0,29.23
2026-04-14,Internet Banking,Delhi,4,13813.29,0,0.0,0.0,0,0,28.97
2026-04-14,Internet Banking,Hyderabad,4,6280.8,0,0.0,0.0,0,0,25.2
2026-04-14,Internet Banking,Jaipur,3,6675.84,0,0.0,0.0,0,0,36.73
2026-04-14,Internet Banking,Kochi,2,10254.55,0,0.0,0.0,0,0,41.65
2026-04-14,Internet Banking,Kolkata,4,11799.73,0,0.0,0.0,0,0,42.8
2026-04-14,Internet Banking,Mumbai,4,3161.49,0,0.0,0.0,0,0,25.32
2026-04-14,Internet Banking,Pune,4,19347.13,0,0.0,0.0,0,0,30.25
2026-04-14,Mobile Banking,Ahmedabad,5,6719.14,0,0.0,0.0,0,0,18.7
2026-04-14,Mobile Banking,Bengaluru,4,6006.92,0,0.0,0.0,0,1,37.12
2026-04-14,Mobile Banking,Chennai,2,10482.15,0,0.0,0.0,0,0,41.85
2026-04-14,Mobile Banking,Delhi,5,6534.67,0,0.0,0.0,0,1,39.56
2026-04-14,Mobile Banking,Hyderabad,8,28306.15,0,0.0,0.0,0,0,28.69
2026-04-14,Mobile Banking,Jaipur,3,14049.79,0,0.0,0.0,0,0,27.0
2026-04-14,Mobile Banking,Kochi,4,4493.88,0,0.0,0.0,0,0,16.82
2026-04-14,Mobile Banking,Kolkata,10,19392.2,0,0.0,0.0,0,0,23.53
2026-04-14,Mobile Banking,Mumbai,4,20322.34,0,0.0,0.0,0,0,34.02
2026-04-14,Mobile Banking,Pune,7,16758.49,1,108.92,14.286,0,0,25.23
2026-04-14,NEFT,Ahmedabad,4,4337.68,0,0.0,0.0,0,0,25.05
2026-04-14,NEFT,Bengaluru,4,290536.6,1,285986.21,25.0,1,0,39.5
2026-04-14,NEFT,Delhi,2,2168.3,0,0.0,0.0,0,0,13.8
2026-04-14,NEFT,Hyderabad,2,3407.9,0,0.0,0.0,0,0,47.55
2026-04-14,NEFT,Jaipur,4,8312.63,0,0.0,0.0,0,0,35.52
2026-04-14,NEFT,Kochi,2,12050.5,0,0.0,0.0,0,0,32.15
2026-04-14,NEFT,Kolkata,4,4644.41,0,0.0,0.0,0,0,24.92
2026-04-14,NEFT,Mumbai,1,792.05,0,0.0,0.0,0,0,23.6
2026-04-14,NEFT,Pune,4,10833.49,0,0.0,0.0,0,0,27.02
2026-04-14,POS,Ahmedabad,4,5828.42,0,0.0,0.0,0,0,19.1
2026-04-14,POS,Bengaluru,4,4410.87,0,0.0,0.0,0,0,35.0
2026-04-14,POS,Chennai,6,9745.36,0,0.0,0.0,0,0,13.23
2026-04-14,POS,Delhi,3,8564.75,0,0.0,0.0,0,0,27.67
2026-04-14,POS,Hyderabad,3,8778.16,0,0.0,0.0,0,0,32.67
2026-04-14,POS,Jaipur,3,9797.07,0,0.0,0.0,0,0,30.93
2026-04-14,POS,Kochi,7,9904.76,0,0.0,0.0,0,0,25.61
2026-04-14,POS,Kolkata,2,1754.17,0,0.0,0.0,0,0,31.75
2026-04-14,POS,Mumbai,2,2195.96,0,0.0,0.0,0,0,26.5
2026-04-14,POS,Pune,3,6242.69,0,0.0,0.0,0,0,26.27
2026-04-14,RTGS,Bengaluru,1,676159.76,0,0.0,0.0,0,0,35.9
2026-04-14,RTGS,Chennai,1,1237606.14,0,0.0,0.0,0,0,53.6
2026-04-14,RTGS,Delhi,1,790872.94,0,0.0,0.0,0,0,25.6
2026-04-14,RTGS,Jaipur,2,686516.48,0,0.0,0.0,0,0,33.15
2026-04-14,RTGS,Kochi,2,1313329.72,0,0.0,0.0,0,0,42.7
2026-04-14,RTGS,Kolkata,2,682386.81,0,0.0,0.0,0,0,26.55
2026-04-14,RTGS,Pune,2,2513772.23,0,0.0,0.0,0,0,31.15
2026-04-14,UPI,Ahmedabad,16,51018.82,0,0.0,0.0,0,0,31.58
2026-04-14,UPI,Bengaluru,3,3407.24,0,0.0,0.0,0,0,38.27
2026-04-14,UPI,Chennai,6,14200.66,1,831.9,16.667,0,1,39.23
2026-04-14,UPI,Delhi,3,8259.57,0,0.0,0.0,0,0,29.57
2026-04-14,UPI,Hyderabad,8,19063.46,0,0.0,0.0,0,0,29.1
2026-04-14,UPI,Jaipur,6,8696.58,0,0.0,0.0,0,0,31.63
2026-04-14,UPI,Kochi,6,21124.47,0,0.0,0.0,0,0,29.3
2026-04-14,UPI,Kolkata,7,39662.5,0,0.0,0.0,0,1,41.44
2026-04-14,UPI,Mumbai,5,34747.4,0,0.0,0.0,0,0,23.36
2026-04-14,UPI,Pune,6,8947.83,0,0.0,0.0,0,0,24.42
2026-04-15,ATM,Ahmedabad,2,6898.53,0,0.0,0.0,0,0,25.1
2026-04-15,ATM,Bengaluru,7,14714.41,0,0.0,0.0,0,0,30.54
2026-04-15,ATM,Chennai,1,3437.12,0,0.0,0.0,0,0,32.6
2026-04-15,ATM,Delhi,2,4064.64,0,0.0,0.0,0,0,26.3
2026-04-15,ATM,Hyderabad,1,2829.97,0,0.0,0.0,0,0,36.5
2026-04-15,ATM,Jaipur,1,22226.08,0,0.0,0.0,0,0,34.7
2026-04-15,ATM,Kochi,5,5259.68,0,0.0,0.0,0,0,28.44
2026-04-15,ATM,Kolkata,3,21150.4,0,0.0,0.0,0,1,52.67
2026-04-15,ATM,Mumbai,5,24847.02,0,0.0,0.0,0,0,27.92
2026-04-15,ATM,Pune,2,5265.35,0,0.0,0.0,0,0,34.1
2026-04-15,Branch,Ahmedabad,1,2831.92,0,0.0,0.0,0,0,38.2
2026-04-15,Branch,Hyderabad,1,1281.51,0,0.0,0.0,0,0,19.0
2026-04-15,Branch,Jaipur,1,1023.92,0,0.0,0.0,0,0,12.6
2026-04-15,Branch,Kochi,2,1808.74,0,0.0,0.0,0,0,18.95
2026-04-15,Branch,Kolkata,3,6981.06,0,0.0,0.0,0,1,46.5
2026-04-15,IMPS,Ahmedabad,3,5631.72,0,0.0,0.0,0,0,24.33
2026-04-15,IMPS,Chennai,2,1974.07,0,0.0,0.0,0,0,37.6
2026-04-15,IMPS,Delhi,3,10773.11,0,0.0,0.0,0,1,43.53
2026-04-15,IMPS,Hyderabad,1,2966.71,0,0.0,0.0,0,0,54.7
2026-04-15,IMPS,Kochi,4,19016.74,0,0.0,0.0,0,0,31.75
2026-04-15,IMPS,Kolkata,1,6405.0,0,0.0,0.0,0,0,50.0
2026-04-15,IMPS,Mumbai,3,3468.1,0,0.0,0.0,0,0,13.1
2026-04-15,IMPS,Pune,1,3544.41,0,0.0,0.0,0,0,41.9
2026-04-15,Internet Banking,Ahmedabad,4,2595.55,0,0.0,0.0,0,0,18.98
2026-04-15,Internet Banking,Bengaluru,3,14140.64,0,0.0,0.0,0,0,35.53
2026-04-15,Internet Banking,Chennai,1,1175.72,0,0.0,0.0,0,0,22.9
2026-04-15,Internet Banking,Delhi,6,15372.36,0,0.0,0.0,0,0,23.9
2026-04-15,Internet Banking,Hyderabad,5,20233.31,0,0.0,0.0,0,0,37.08
2026-04-15,Internet Banking,Jaipur,2,3153.24,0,0.0,0.0,0,0,36.8
2026-04-15,Internet Banking,Kochi,1,3082.34,1,3082.34,100.0,0,1,66.0
2026-04-15,Internet Banking,Kolkata,3,5080.74,0,0.0,0.0,0,0,32.63
2026-04-15,Internet Banking,Mumbai,3,7576.98,0,0.0,0.0,0,0,22.37
2026-04-15,Mobile Banking,Ahmedabad,7,19490.46,0,0.0,0.0,0,0,34.39
2026-04-15,Mobile Banking,Bengaluru,5,20632.23,0,0.0,0.0,0,0,40.26
2026-04-15,Mobile Banking,Chennai,5,7843.95,0,0.0,0.0,0,0,20.9
2026-04-15,Mobile Banking,Delhi,6,40936.61,0,0.0,0.0,0,0,24.47
2026-04-15,Mobile Banking,Hyderabad,5,32336.43,0,0.0,0.0,0,0,33.66
2026-04-15,Mobile Banking,Jaipur,6,202057.61,1,189593.54,16.667,1,0,36.2
2026-04-15,Mobile Banking,Kochi,5,15946.37,0,0.0,0.0,0,0,34.54
2026-04-15,Mobile Banking,Kolkata,5,8906.96,0,0.0,0.0,0,0,23.7
2026-04-15,Mobile Banking,Mumbai,5,9218.27,0,0.0,0.0,0,0,30.92
2026-04-15,Mobile Banking,Pune,3,43676.04,0,0.0,0.0,0,0,38.13
2026-04-15,NEFT,Ahmedabad,2,2881.36,0,0.0,0.0,0,0,42.5
2026-04-15,NEFT,Bengaluru,3,11723.67,0,0.0,0.0,0,0,33.07
2026-04-15,NEFT,Chennai,2,11163.05,0,0.0,0.0,0,0,36.55
2026-04-15,NEFT,Delhi,2,8499.89,0,0.0,0.0,0,0,21.9
2026-04-15,NEFT,Hyderabad,1,3967.61,0,0.0,0.0,0,0,5.2
2026-04-15,NEFT,Jaipur,2,11530.96,0,0.0,0.0,0,0,37.25
2026-04-15,NEFT,Kochi,3,1918.11,0,0.0,0.0,0,0,23.47
2026-04-15,NEFT,Kolkata,4,5626.07,0,0.0,0.0,0,0,22.35
2026-04-15,NEFT,Mumbai,1,3329.72,0,0.0,0.0,0,0,25.2
2026-04-15,NEFT,Pune,2,663.12,0,0.0,0.0,0,0,11.95
2026-04-15,POS,Ahmedabad,7,7548.77,0,0.0,0.0,0,0,19.03
2026-04-15,POS,Bengaluru,3,3050.93,0,0.0,0.0,0,0,27.77
2026-04-15,POS,Chennai,3,12371.57,0,0.0,0.0,0,1,53.7
2026-04-15,POS,Delhi,3,16646.51,0,0.0,0.0,0,0,25.17
2026-04-15,POS,Hyderabad,3,5729.44,0,0.0,0.0,0,0,25.67
2026-04-15,POS,Jaipur,5,55379.1,0,0.0,0.0,0,0,32.96
2026-04-15,POS,Kochi,2,3576.01,0,0.0,0.0,0,0,12.25
2026-04-15,POS,Kolkata,4,6429.63,0,0.0,0.0,0,0,28.4
2026-04-15,POS,Mumbai,3,16690.96,0,0.0,0.0,0,1,30.7
2026-04-15,POS,Pune,1,1448.51,0,0.0,0.0,0,0,47.6
2026-04-15,RTGS,Ahmedabad,1,367205.87,0,0.0,0.0,0,0,35.7
2026-04-15,RTGS,Bengaluru,1,1151043.56,0,0.0,0.0,0,0,57.9
2026-04-15,RTGS,Delhi,2,1312996.39,0,0.0,0.0,0,0,53.0
2026-04-15,RTGS,Hyderabad,2,2000838.02,0,0.0,0.0,0,0,39.8
2026-04-15,RTGS,Jaipur,4,3130765.37,0,0.0,0.0,0,1,56.4
2026-04-15,RTGS,Kochi,4,3255908.64,0,0.0,0.0,0,0,38.38
2026-04-15,RTGS,Mumbai,1,854497.03,0,0.0,0.0,0,0,28.9
2026-04-15,UPI,Ahmedabad,9,24326.47,0,0.0,0.0,0,0,24.66
2026-04-15,UPI,Bengaluru,3,3939.72,0,0.0,0.0,0,0,41.77
2026-04-15,UPI,Chennai,11,15377.82,0,0.0,0.0,0,0,28.84
2026-04-15,UPI,Delhi,4,14197.24,0,0.0,0.0,0,0,25.45
2026-04-15,UPI,Hyderabad,7,9892.46,0,0.0,0.0,0,0,32.14
2026-04-15,UPI,Jaipur,4,35391.77,0,0.0,0.0,0,0,31.88
2026-04-15,UPI,Kochi,5,10576.32,0,0.0,0.0,0,0,29.96
2026-04-15,UPI,Kolkata,5,6039.24,0,0.0,0.0,0,0,16.78
2026-04-15,UPI,Mumbai,5,12768.14,0,0.0,0.0,0,0,29.08
2026-04-15,UPI,Pune,6,23399.53,0,0.0,0.0,0,0,28.9
2026-04-16,ATM,Ahmedabad,4,6206.12,0,0.0,0.0,0,0,35.38
2026-04-16,ATM,Bengaluru,5,30526.14,0,0.0,0.0,0,0,31.78
2026-04-16,ATM,Chennai,2,5965.28,0,0.0,0.0,0,0,36.9
2026-04-16,ATM,Delhi,1,2524.62,0,0.0,0.0,0,0,33.0
2026-04-16,ATM,Hyderabad,1,2927.4,0,0.0,0.0,0,0,28.9
2026-04-16,ATM,Jaipur,3,11039.69,0,0.0,0.0,0,0,17.2
2026-04-16,ATM,Kochi,6,8307.18,0,0.0,0.0,0,0,33.7
2026-04-16,ATM,Kolkata,7,10540.39,0,0.0,0.0,0,0,33.26
2026-04-16,ATM,Mumbai,2,5271.57,0,0.0,0.0,0,0,18.7
2026-04-16,ATM,Pune,4,30072.12,0,0.0,0.0,0,0,34.02
2026-04-16,Branch,Delhi,1,757.64,0,0.0,0.0,0,0,12.3
2026-04-16,Branch,Kochi,1,2405.68,0,0.0,0.0,0,0,33.9
2026-04-16,IMPS,Ahmedabad,1,3512.82,0,0.0,0.0,0,0,25.7
2026-04-16,IMPS,Bengaluru,4,5030.58,0,0.0,0.0,0,0,28.4
2026-04-16,IMPS,Chennai,4,13067.98,0,0.0,0.0,0,0,38.08
2026-04-16,IMPS,Delhi,1,1444.8,0,0.0,0.0,0,0,35.8
2026-04-16,IMPS,Hyderabad,4,8315.83,0,0.0,0.0,0,0,33.12
2026-04-16,IMPS,Jaipur,2,1299.45,0,0.0,0.0,0,0,22.95
2026-04-16,IMPS,Kochi,3,7792.43,0,0.0,0.0,0,0,27.7
2026-04-16,IMPS,Kolkata,2,1949.62,0,0.0,0.0,0,0,25.35
2026-04-16,IMPS,Pune,1,3548.97,0,0.0,0.0,0,0,39.1
2026-04-16,Internet Banking,Ahmedabad,2,2156.78,0,0.0,0.0,0,0,15.25
2026-04-16,Internet Banking,Bengaluru,4,12707.0,0,0.0,0.0,0,0,44.83
2026-04-16,Internet Banking,Chennai,2,17021.74,0,0.0,0.0,0,0,29.0
2026-04-16,Internet Banking,Delhi,3,10570.87,1,1029.44,33.333,0,1,44.1
2026-04-16,Internet Banking,Hyderabad,5,8541.62,0,0.0,0.0,0,0,23.62
2026-04-16,Internet Banking,Jaipur,2,486.43,0,0.0,0.0,0,0,11.2
2026-04-16,Internet Banking,Kochi,3,9667.88,0,0.0,0.0,0,0,27.23
2026-04-16,Internet Banking,Kolkata,4,10844.26,0,0.0,0.0,0,1,34.58
2026-04-16,Internet Banking,Mumbai,2,1846.73,0,0.0,0.0,0,0,18.15
2026-04-16,Internet Banking,Pune,6,29784.25,0,0.0,0.0,0,0,30.13
2026-04-16,Mobile Banking,Ahmedabad,3,7385.77,0,0.0,0.0,0,0,29.53
2026-04-16,Mobile Banking,Bengaluru,7,13747.63,0,0.0,0.0,0,0,30.4
2026-04-16,Mobile Banking,Chennai,4,11728.51,0,0.0,0.0,0,0,33.95
2026-04-16,Mobile Banking,Delhi,6,13540.52,0,0.0,0.0,0,0,27.18
2026-04-16,Mobile Banking,Hyderabad,8,24603.12,0,0.0,0.0,0,0,24.24
2026-04-16,Mobile Banking,Jaipur,3,12906.2,1,145.0,33.333,0,0,39.27
2026-04-16,Mobile Banking,Kochi,4,12400.64,0,0.0,0.0,0,0,33.5
2026-04-16,Mobile Banking,Kolkata,4,7356.72,0,0.0,0.0,0,0,24.48
2026-04-16,Mobile Banking,Mumbai,3,2967.98,0,0.0,0.0,0,0,31.83
2026-04-16,Mobile Banking,Pune,10,33034.45,0,0.0,0.0,0,0,25.23
2026-04-16,NEFT,Ahmedabad,1,4334.58,0,0.0,0.0,0,0,31.0
2026-04-16,NEFT,Bengaluru,1,3821.25,0,0.0,0.0,0,0,42.2
2026-04-16,NEFT,Chennai,2,3462.74,0,0.0,0.0,0,0,34.45
2026-04-16,NEFT,Delhi,1,3089.52,0,0.0,0.0,0,0,41.3
2026-04-16,NEFT,Hyderabad,3,6069.26,0,0.0,0.0,0,0,20.8
2026-04-16,NEFT,Jaipur,3,4056.93,0,0.0,0.0,0,0,44.23
2026-04-16,NEFT,Kochi,5,6885.79,0,0.0,0.0,0,0,30.0
2026-04-16,NEFT,Kolkata,1,1953.83,0,0.0,0.0,0,0,18.7
2026-04-16,NEFT,Mumbai,4,20489.94,0,0.0,0.0,0,0,29.75
2026-04-16,NEFT,Pune,4,7964.8,0,0.0,0.0,0,0,32.0
2026-04-16,POS,Ahmedabad,5,14624.06,0,0.0,0.0,0,0,36.22
2026-04-16,POS,Bengaluru,5,11354.67,0,0.0,0.0,0,0,22.16
2026-04-16,POS,Chennai,4,14086.97,0,0.0,0.0,0,0,32.4
2026-04-16,POS,Delhi,5,25100.7,0,0.0,0.0,0,0,23.8
2026-04-16,POS,Hyderabad,4,20975.11,0,0.0,0.0,0,0,47.83
2026-04-16,POS,Jaipur,3,19389.07,0,0.0,0.0,0,0,28.9
2026-04-16,POS,Kochi,5,10634.03,1,3119.46,20.0,0,1,34.36
2026-04-16,POS,Kolkata,3,3854.27,0,0.0,0.0,0,0,36.43
2026-04-16,POS,Mumbai,6,5917.07,1,984.06,16.667,0,0,32.0
2026-04-16,POS,Pune,9,30840.04,0,0.0,0.0,0,0,23.61
2026-04-16,RTGS,Ahmedabad,1,631887.13,0,0.0,0.0,0,0,54.9
2026-04-16,RTGS,Bengaluru,1,1177043.11,0,0.0,0.0,0,0,27.1
2026-04-16,RTGS,Chennai,2,533298.9,0,0.0,0.0,0,0,41.6
2026-04-16,RTGS,Delhi,1,240880.81,0,0.0,0.0,0,0,57.0
2026-04-16,RTGS,Hyderabad,1,1125124.27,0,0.0,0.0,0,1,69.3
2026-04-16,RTGS,Jaipur,1,926299.62,0,0.0,0.0,0,0,41.0
2026-04-16,RTGS,Kochi,2,831725.05,0,0.0,0.0,0,0,31.9
2026-04-16,RTGS,Kolkata,3,1898950.99,0,0.0,0.0,0,1,60.83
2026-04-16,RTGS,Mumbai,3,3040933.03,0,0.0,0.0,0,0,40.77
2026-04-16,RTGS,Pune,3,3468389.74,0,0.0,0.0,0,0,41.43
2026-04-16,UPI,Ahmedabad,6,11726.98,0,0.0,0.0,0,0,30.98
2026-04-16,UPI,Bengaluru,4,12721.81,0,0.0,0.0,0,1,34.8
2026-04-16,UPI,Chennai,2,9271.36,0,0.0,0.0,0,0,21.75
2026-04-16,UPI,Delhi,8,28582.41,0,0.0,0.0,0,0,29.45
2026-04-16,UPI,Hyderabad,7,21516.38,0,0.0,0.0,0,1,28.83
2026-04-16,UPI,Jaipur,6,13259.18,0,0.0,0.0,0,0,21.9
2026-04-16,UPI,Kochi,4,27510.37,0,0.0,0.0,0,0,24.35
2026-04-16,UPI,Kolkata,7,22456.43,0,0.0,0.0,0,0,33.76
2026-04-16,UPI,Mumbai,4,7050.6,0,0.0,0.0,0,0,27.5
2026-04-16,UPI,Pune,6,5828.03,0,0.0,0.0,0,0,30.58
2026-04-17,ATM,Ahmedabad,1,519.33,0,0.0,0.0,0,0,15.0
2026-04-17,ATM,Bengaluru,5,184566.59,1,176590.94,20.0,1,0,35.7
2026-04-17,ATM,Chennai,5,12923.56,0,0.0,0.0,0,0,31.06
2026-04-17,ATM,Delhi,2,2996.28,0,0.0,0.0,0,0,55.8
2026-04-17,ATM,Hyderabad,4,585250.13,1,575201.0,25.0,0,0,41.05
2026-04-17,ATM,Kochi,3,21924.89,0,0.0,0.0,0,0,25.4
2026-04-17,ATM,Kolkata,3,22678.22,0,0.0,0.0,0,0,27.13
2026-04-17,ATM,Mumbai,4,5864.14,0,0.0,0.0,0,0,28.9
2026-04-17,ATM,Pune,2,4329.97,0,0.0,0.0,0,0,34.25
2026-04-17,Branch,Bengaluru,1,2477.85,0,0.0,0.0,0,0,16.5
2026-04-17,Branch,Chennai,1,1328.26,0,0.0,0.0,0,0,34.7
2026-04-17,Branch,Delhi,1,853.95,0,0.0,0.0,0,0,29.8
2026-04-17,Branch,Hyderabad,1,379.31,0,0.0,0.0,0,0,31.9
2026-04-17,Branch,Kolkata,3,12153.68,0,0.0,0.0,0,0,33.43
2026-04-17,Branch,Pune,1,1584.06,0,0.0,0.0,0,0,36.5
2026-04-17,IMPS,Ahmedabad,1,273.36,0,0.0,0.0,0,0,33.0
2026-04-17,IMPS,Chennai,4,15385.47,0,0.0,0.0,0,0,25.62
2026-04-17,IMPS,Hyderabad,2,2494.06,0,0.0,0.0,0,0,36.05
2026-04-17,IMPS,Kolkata,3,3287.78,0,0.0,0.0,0,0,12.8
2026-04-17,IMPS,Mumbai,2,1112.04,0,0.0,0.0,0,0,27.4
2026-04-17,IMPS,Pune,2,4187.35,0,0.0,0.0,0,0,23.15
2026-04-17,Internet Banking,Ahmedabad,2,4634.36,0,0.0,0.0,0,0,36.3
2026-04-17,Internet Banking,Bengaluru,2,3434.25,0,0.0,0.0,0,0,49.3
2026-04-17,Internet Banking,Chennai,1,895.64,0,0.0,0.0,0,0,34.0
2026-04-17,Internet Banking,Delhi,4,303629.5,1,301033.09,25.0,0,1,42.5
2026-04-17,Internet Banking,Hyderabad,3,377596.74,1,375824.69,33.333,0,1,56.77
2026-04-17,Internet Banking,Jaipur,2,1436.93,0,0.0,0.0,0,0,11.6
2026-04-17,Internet Banking,Kochi,3,3831.49,0,0.0,0.0,0,0,28.77
2026-04-17,Internet Banking,Kolkata,2,1974.22,0,0.0,0.0,0,0,35.75
2026-04-17,Internet Banking,Mumbai,2,5290.63,0,0.0,0.0,0,0,29.6
2026-04-17,Internet Banking,Pune,3,4932.75,0,0.0,0.0,0,0,25.87
2026-04-17,Mobile Banking,Ahmedabad,6,13260.96,0,0.0,0.0,0,0,29.73
2026-04-17,Mobile Banking,Bengaluru,6,12096.63,1,739.35,16.667,0,0,36.48
2026-04-17,Mobile Banking,Chennai,7,16618.25,0,0.0,0.0,0,0,27.1
2026-04-17,Mobile Banking,Delhi,2,12210.28,0,0.0,0.0,0,0,48.65
2026-04-17,Mobile Banking,Hyderabad,5,8615.55,0,0.0,0.0,0,0,19.36
2026-04-17,Mobile Banking,Jaipur,7,28646.61,0,0.0,0.0,0,0,30.16
2026-04-17,Mobile Banking,Kochi,9,23513.01,0,0.0,0.0,0,0,35.5
2026-04-17,Mobile Banking,Kolkata,5,8202.42,0,0.0,0.0,0,1,26.96
2026-04-17,Mobile Banking,Mumbai,9,29755.25,0,0.0,0.0,0,0,27.14
2026-04-17,Mobile Banking,Pune,4,12141.45,0,0.0,0.0,0,0,28.02
2026-04-17,NEFT,Ahmedabad,1,669.4,0,0.0,0.0,0,0,34.2
2026-04-17,NEFT,Bengaluru,4,9985.01,0,0.0,0.0,0,0,17.6
2026-04-17,NEFT,Chennai,1,266.42,0,0.0,0.0,0,0,29.2
2026-04-17,NEFT,Delhi,2,1573.82,0,0.0,0.0,0,0,49.7
2026-04-17,NEFT,Hyderabad,5,3477.37,0,0.0,0.0,0,0,17.74
2026-04-17,NEFT,Jaipur,1,270.23,0,0.0,0.0,0,0,32.4
2026-04-17,NEFT,Kochi,3,3944.05,0,0.0,0.0,0,0,31.03
2026-04-17,NEFT,Kolkata,3,7659.55,0,0.0,0.0,0,0,27.83
2026-04-17,POS,Ahmedabad,2,995.8,0,0.0,0.0,0,0,26.45
2026-04-17,POS,Bengaluru,2,2475.69,0,0.0,0.0,0,0,22.6
2026-04-17,POS,Chennai,3,12445.45,0,0.0,0.0,0,0,39.77
2026-04-17,POS,Delhi,3,2268.16,0,0.0,0.0,0,0,12.6
2026-04-17,POS,Hyderabad,3,5289.4,0,0.0,0.0,0,0,39.9
2026-04-17,POS,Jaipur,5,7371.62,0,0.0,0.0,0,0,23.96
2026-04-17,POS,Kochi,6,24282.84,1,306.26,16.667,0,0,40.98
2026-04-17,POS,Kolkata,2,3307.57,0,0.0,0.0,0,0,16.65
2026-04-17,POS,Mumbai,3,27658.2,0,0.0,0.0,0,0,38.37
2026-04-17,POS,Pune,3,47883.11,0,0.0,0.0,0,0,31.33
2026-04-17,RTGS,Bengaluru,3,2338331.68,0,0.0,0.0,0,0,38.47
2026-04-17,RTGS,Hyderabad,1,949822.26,0,0.0,0.0,0,0,24.0
2026-04-17,RTGS,Jaipur,1,547478.58,0,0.0,0.0,0,0,31.3
2026-04-17,RTGS,Kochi,3,3679554.48,0,0.0,0.0,0,0,41.67
2026-04-17,RTGS,Kolkata,1,1328417.21,0,0.0,0.0,0,0,35.2
2026-04-17,RTGS,Mumbai,4,2736681.71,0,0.0,0.0,0,1,48.22
2026-04-17,RTGS,Pune,3,2490157.31,0,0.0,0.0,0,0,33.67
2026-04-17,UPI,Ahmedabad,11,52797.58,0,0.0,0.0,0,0,28.98
2026-04-17,UPI,Bengaluru,5,12844.97,0,0.0,0.0,0,0,21.3
2026-04-17,UPI,Chennai,14,22581.28,0,0.0,0.0,0,0,22.63
2026-04-17,UPI,Delhi,11,22059.36,0,0.0,0.0,0,0,26.7
2026-04-17,UPI,Hyderabad,5,13394.57,0,0.0,0.0,0,0,20.72
2026-04-17,UPI,Jaipur,6,7093.72,0,0.0,0.0,0,0,29.75
2026-04-17,UPI,Kochi,6,25581.56,0,0.0,0.0,0,2,41.15
2026-04-17,UPI,Kolkata,8,157998.76,1,143287.65,12.5,0,0,27.72
2026-04-17,UPI,Mumbai,8,538081.7,1,523244.64,12.5,0,1,35.95
2026-04-17,UPI,Pune,6,8050.27,0,0.0,0.0,0,0,29.68
2026-04-18,ATM,Ahmedabad,1,760.96,0,0.0,0.0,0,0,17.2
2026-04-18,ATM,Bengaluru,4,7184.33,0,0.0,0.0,0,0,31.73
2026-04-18,ATM,Delhi,3,9565.16,0,0.0,0.0,0,0,22.1
2026-04-18,ATM,Hyderabad,3,11450.12,0,0.0,0.0,0,0,33.43
2026-04-18,ATM,Jaipur,1,3082.11,0,0.0,0.0,0,0,28.7
2026-04-18,ATM,Kochi,2,581.33,0,0.0,0.0,0,0,8.4
2026-04-18,ATM,Kolkata,2,6244.57,0,0.0,0.0,0,0,22.95
2026-04-18,ATM,Mumbai,2,3830.07,0,0.0,0.0,0,0,30.5
2026-04-18,ATM,Pune,4,9940.4,0,0.0,0.0,0,0,27.77
2026-04-18,Branch,Chennai,1,309.85,0,0.0,0.0,0,0,7.8
2026-04-18,Branch,Delhi,1,840.28,0,0.0,0.0,0,0,28.7
2026-04-18,Branch,Jaipur,1,2184.02,0,0.0,0.0,0,0,48.5
2026-04-18,IMPS,Ahmedabad,2,3994.07,0,0.0,0.0,0,0,36.85
