transaction_id,transaction_ts,customer_id,account_id,channel,transaction_type,amount_inr,currency,merchant_id,merchant_category,city,state,latitude,longitude,device_id,device_trust_status,ip_address,txn_count_1h,unusual_hour_flag,distance_from_home_km,amount_deviation_score,fraud_risk_score,decision,transaction_status,is_fraud,fraud_type,rrn
TXN000047629,2026-05-22 21:15:51,CUST000389,ACC00000389,POS,Debit,1110.7,INR,MER00288,Healthcare,Hyderabad,Telangana,17.41257,78.49822,DEV00038901,Trusted,172.129.190.207,3,0,0,0.849,24.1,APPROVE,SUCCESS,0,NONE,RRN11642279725
TXN000047271,2026-05-22 21:21:49,CUST000955,ACC00000955,Internet Banking,Debit,2910.15,INR,MER00437,Fuel,Jaipur,Rajasthan,26.90364,75.77485,DEV00095501,Trusted,172.21.189.153,1,0,0,0.139,10.4,APPROVE,SUCCESS,0,NONE,RRN43266295780
TXN000009076,2026-05-22 21:26:46,CUST001262,ACC00001262,IMPS,Debit,9086.39,INR,MER00370,E-commerce,Kolkata,West Bengal,22.57275,88.36861,DEV00126202,New,172.76.36.200,4,0,0,3.246,57.1,APPROVE,SUCCESS,0,NONE,RRN51150224416
TXN000031034,2026-05-22 21:35:12,CUST001771,ACC00001771,Mobile Banking,Debit,1116.16,INR,MER00307,E-commerce,Bengaluru,Karnataka,12.98958,77.61208,DEV00177102,Trusted,172.34.124.46,4,0,0,0.68,21.1,APPROVE,SUCCESS,0,NONE,RRN23748504726
TXN000021167,2026-05-22 21:37:13,CUST000172,ACC00000172,Mobile Banking,Debit,221.62,INR,MER00139,Gaming,Ahmedabad,Gujarat,23.01328,72.57753,DEV00017201,Known,172.167.84.18,1,0,0,0.011,10.4,APPROVE,SUCCESS,0,NONE,RRN90208713236
TXN000008614,2026-05-22 21:39:53,CUST000917,ACC00000917,UPI,Debit,1032.48,INR,MER00415,Fuel,Kochi,Kerala,9.92563,76.27484,DEV00091701,New,172.114.34.195,0,0,0,0.191,31.6,APPROVE,SUCCESS,0,NONE,RRN12717103103
TXN000038571,2026-05-22 21:42:34,CUST001332,ACC00001332,Mobile Banking,Debit,1899.33,INR,MER00338,Restaurants,Kochi,Kerala,9.92204,76.27988,DEV00133201,New,172.71.154.132,2,0,0,2.123,47.1,APPROVE,SUCCESS,0,NONE,RRN14485303272
TXN000028853,2026-05-22 21:43:30,CUST001287,ACC00001287,POS,Debit,970.59,INR,MER00005,Grocery,Pune,Maharashtra,18.53176,73.85073,DEV00128702,Trusted,172.103.115.215,3,0,0,0.535,24.1,APPROVE,SUCCESS,0,NONE,RRN89253594883
TXN000037423,2026-05-22 21:58:18,CUST001137,ACC00001137,UPI,Debit,1406.36,INR,MER00415,Fuel,Chennai,Tamil Nadu,13.10325,80.24472,DEV00113701,Trusted,172.173.149.101,4,0,0,0.632,23.1,APPROVE,SUCCESS,0,NONE,RRN43126744364
TXN000005125,2026-05-22 22:05:35,CUST001720,ACC00001720,UPI,Debit,11197.51,INR,MER00018,Electronics,Chennai,Tamil Nadu,13.1107,80.24384,DEV00172001,Trusted,172.125.20.49,3,0,0,35.516,34.8,APPROVE,SUCCESS,0,NONE,RRN50160081391
TXN000015165,2026-05-22 22:10:14,CUST001117,ACC00001117,Internet Banking,Debit,2843.71,INR,MER00007,E-commerce,Kochi,Kerala,9.91635,76.29041,DEV00111701,Trusted,172.165.60.121,0,0,0,0.725,11.6,APPROVE,SUCCESS,0,NONE,RRN75500893720
TXN000027397,2026-05-22 22:12:43,CUST001404,ACC00001404,NEFT,Debit,2431.12,INR,MER00359,Grocery,Kochi,Kerala,9.90886,76.27335,DEV00140401,Trusted,172.147.109.193,1,0,0,0.61,20.3,APPROVE,SUCCESS,0,NONE,RRN27509959254
TXN000019363,2026-05-22 22:26:52,CUST001569,ACC00001569,IMPS,Debit,1790.14,INR,MER00141,Grocery,Hyderabad,Telangana,17.39223,78.4835,DEV00156901,Known,172.113.77.147,4,0,0,0.824,20.7,APPROVE,FAILED,0,NONE,RRN30458990608
TXN000012845,2026-05-22 22:27:24,CUST000389,ACC00000389,POS,Debit,1067.59,INR,MER00060,Healthcare,Hyderabad,Telangana,17.36549,78.47382,DEV00038901,Trusted,172.95.51.68,0,0,0,0.816,13.4,APPROVE,SUCCESS,0,NONE,RRN50934322117
TXN000010694,2026-05-22 22:27:52,CUST000643,ACC00000643,ATM,Debit,2489.83,INR,CASH,Cash Withdrawal,Mumbai,Maharashtra,19.04868,72.85792,DEV00064302,Known,172.194.42.241,1,0,0,0.619,13.8,APPROVE,SUCCESS,0,NONE,RRN63632043989
TXN000000347,2026-05-22 22:38:47,CUST000015,ACC00000015,POS,Debit,706.39,INR,MER00399,Grocery,Jaipur,Rajasthan,26.89673,75.78272,DEV00001501,Known,172.97.1.7,0,0,0,0.16,5.8,APPROVE,SUCCESS,0,NONE,RRN68442638216
TXN000001105,2026-05-22 22:40:05,CUST000780,ACC00000780,Mobile Banking,Debit,3162.08,INR,MER00156,Fuel,Kolkata,West Bengal,22.57972,88.36161,DEV00078001,Trusted,172.105.4.248,3,0,0,9.843,34.6,APPROVE,SUCCESS,0,NONE,RRN88952781892
TXN000036552,2026-05-22 22:44:09,CUST001717,ACC00001717,ATM,Debit,1368.6,INR,CASH,Cash Withdrawal,Chennai,Tamil Nadu,13.08196,80.26457,DEV00171701,Trusted,172.52.146.71,1,0,0,1.287,23.6,APPROVE,SUCCESS,0,NONE,RRN87998619271
TXN000037284,2026-05-22 22:48:15,CUST000484,ACC00000484,ATM,Debit,31790.83,INR,CASH,Cash Withdrawal,Bengaluru,Karnataka,12.98396,77.60815,DEV00048401,New,172.34.149.58,1,0,0,13.724,54.9,APPROVE,SUCCESS,0,NONE,RRN26974395088
TXN000004985,2026-05-22 22:54:08,CUST001481,ACC00001481,UPI,Debit,2099.87,INR,MER00433,Healthcare,Bengaluru,Karnataka,12.98121,77.60072,DEV00148101,Trusted,172.235.19.144,3,0,0,2.183,30.0,APPROVE,SUCCESS,0,NONE,RRN43642907884
TXN000022852,2026-05-22 23:16:34,CUST000690,ACC00000690,Mobile Banking,Debit,3257.04,INR,MER00045,Jewellery,Delhi,Delhi,28.63898,77.23404,DEV00069001,Known,172.102.91.122,1,0,0,0.676,14.8,APPROVE,SUCCESS,0,NONE,RRN48492695226
TXN000015495,2026-05-22 23:21:08,CUST001946,ACC00001946,ATM,Debit,1061.84,INR,CASH,Cash Withdrawal,Bengaluru,Karnataka,12.97258,77.5796,DEV00194602,New,172.245.61.49,3,0,0,0.374,38.6,APPROVE,SUCCESS,0,NONE,RRN51472566084
TXN000011283,2026-05-22 23:26:25,CUST001627,ACC00001627,Branch,Debit,1829.78,INR,MER00112,Education,Kochi,Kerala,9.9303,76.24561,DEV00162702,New,172.33.45.153,1,0,0,0.038,32.9,APPROVE,SUCCESS,0,NONE,RRN67350539734
TXN000004926,2026-05-22 23:50:56,CUST001823,ACC00001823,ATM,Debit,3687.57,INR,CASH,Cash Withdrawal,Kolkata,West Bengal,22.57091,88.36141,DEV00182302,New,172.176.19.45,2,0,0,3.284,50.9,APPROVE,SUCCESS,0,NONE,RRN39738313207
TXN000047154,2026-05-22 23:55:12,CUST000521,ACC00000521,POS,Debit,140.39,INR,MER00305,Utilities,Jaipur,Rajasthan,26.90966,75.79242,DEV00052102,New,172.154.188.190,3,0,0,0.101,32.8,APPROVE,SUCCESS,0,NONE,RRN72429558073
TXN000036127,2026-05-22 23:58:26,CUST000282,ACC00000282,Internet Banking,Debit,2712.32,INR,MER00201,Education,Ahmedabad,Gujarat,23.01427,72.56569,DEV00028202,Known,172.127.144.18,0,0,0,0.614,18.9,APPROVE,SUCCESS,0,NONE,RRN52072485620
TXN000009046,2026-05-22 23:59:56,CUST001243,ACC00001243,IMPS,Debit,549.04,INR,MER00071,Electronics,Chennai,Tamil Nadu,13.07471,80.24552,DEV00124301,New,172.46.36.129,2,0,0,0.149,31.5,APPROVE,SUCCESS,0,NONE,RRN49723720220
TXN000019463,2026-05-23 00:07:37,CUST001674,ACC00001674,Internet Banking,Debit,1536.01,INR,MER00267,Healthcare,Hyderabad,Telangana,17.39486,78.50886,DEV00167401,New,172.213.77.134,2,1,0,0.118,51.8,APPROVE,SUCCESS,0,NONE,RRN76913915956
TXN000042557,2026-05-23 00:11:35,CUST001990,ACC00001990,ATM,Debit,8288.16,INR,CASH,Cash Withdrawal,Kolkata,West Bengal,22.56461,88.33878,DEV00199002,New,172.57.170.119,0,1,0,0.884,50.9,APPROVE,SUCCESS,0,NONE,RRN97960775190
TXN000037201,2026-05-23 00:15:26,CUST000190,ACC00000190,ATM,Debit,1718.46,INR,CASH,Cash Withdrawal,Jaipur,Rajasthan,26.88727,75.78664,DEV00019001,Known,172.201.148.249,4,1,0,0.443,37.8,APPROVE,SUCCESS,0,NONE,RRN70326751711
TXN000048196,2026-05-23 00:18:37,CUST001602,ACC00001602,IMPS,Debit,3144.03,INR,MER00232,Utilities,Kochi,Kerala,9.92674,76.2385,DEV00160202,Trusted,172.196.192.19,2,1,0,1.977,53.1,APPROVE,SUCCESS,0,NONE,RRN61441044865
TXN000045322,2026-05-23 00:28:30,CUST001233,ACC00001233,ATM,Debit,655.22,INR,CASH,Cash Withdrawal,Chennai,Tamil Nadu,13.10627,80.28931,DEV00123301,Trusted,172.72.181.154,1,1,0,0.143,31.1,APPROVE,SUCCESS,0,NONE,RRN23460549918
TXN000008547,2026-05-23 00:28:32,CUST001477,ACC00001477,Mobile Banking,Debit,3348.72,INR,MER00424,Restaurants,Mumbai,Maharashtra,19.09665,72.88877,DEV00147701,Trusted,172.47.34.27,3,1,0,2.865,55.5,APPROVE,SUCCESS,0,NONE,RRN67632862348
TXN000010641,2026-05-23 00:34:49,CUST000145,ACC00000145,IMPS,Debit,1109.73,INR,MER00398,Gaming,Kolkata,West Bengal,22.54633,88.33955,DEV00014502,New,172.141.42.3,3,1,0,2.23,70.6,CHALLENGE,SUCCESS,0,NONE,RRN75903250056
TXN000048766,2026-05-23 00:34:59,CUST001776,ACC00001776,UPI,Debit,275.58,INR,MER00312,Utilities,Delhi,Delhi,28.59306,77.19969,DEV00177601,New,172.16.195.99,2,1,0,0.334,48.4,APPROVE,SUCCESS,0,NONE,RRN65557649581
TXN000026417,2026-05-23 00:41:52,CUST001671,ACC00001671,NEFT,Debit,558.89,INR,MER00045,Jewellery,Kochi,Kerala,9.95553,76.29693,DEV00167101,Known,172.167.105.128,1,1,0,0.117,26.7,APPROVE,SUCCESS,0,NONE,RRN34782095425
TXN000033191,2026-05-23 01:02:14,CUST000211,ACC00000211,NEFT,Debit,4602.74,INR,MER00167,E-commerce,Kochi,Kerala,9.95251,76.26523,DEV00021101,Trusted,172.191.132.85,1,1,0,1.182,38.6,APPROVE,SUCCESS,0,NONE,RRN63198534758
TXN000044001,2026-05-23 01:03:39,CUST001405,ACC00001405,POS,Debit,299.06,INR,MER00341,Travel,Delhi,Delhi,28.58695,77.18468,DEV00140501,New,172.1.176.233,4,1,0,0.205,59.6,APPROVE,SUCCESS,0,NONE,RRN47837315380
TXN000027861,2026-05-23 01:10:51,CUST000200,ACC00000200,Internet Banking,Debit,5331.44,INR,MER00359,Grocery,Hyderabad,Telangana,17.37401,78.50664,DEV00020001,Known,172.111.111.209,0,1,0,2.297,45.2,APPROVE,SUCCESS,0,NONE,RRN53295656016
TXN000047321,2026-05-23 01:23:12,CUST001300,ACC00001300,UPI,Debit,372.08,INR,MER00144,Education,Kolkata,West Bengal,22.58959,88.36888,DEV00130001,Known,172.71.189.207,0,1,0,0.243,31.8,APPROVE,SUCCESS,0,NONE,RRN12085108432
TXN000019576,2026-05-23 01:44:36,CUST001589,ACC00001589,IMPS,Debit,2241.24,INR,MER00006,Jewellery,Hyderabad,Telangana,17.39619,78.46862,DEV00158901,New,172.76.78.32,4,1,0,1.115,61.7,APPROVE,SUCCESS,0,NONE,RRN18640166950
TXN000004623,2026-05-23 01:49:48,CUST000910,ACC00000910,POS,Debit,944.38,INR,MER00371,E-commerce,Bengaluru,Karnataka,12.97829,77.58421,DEV00091002,Trusted,172.123.18.120,2,1,0,0.059,35.2,APPROVE,SUCCESS,0,NONE,RRN94273020450
TXN000007622,2026-05-23 01:53:54,CUST001911,ACC00001911,UPI,Debit,2138.71,INR,MER00017,Healthcare,Ahmedabad,Gujarat,23.01545,72.57056,DEV00191102,Known,172.122.30.46,1,1,0,1.838,48.4,APPROVE,SUCCESS,0,NONE,RRN76774555373
TXN000022796,2026-05-23 01:55:22,CUST001367,ACC00001367,ATM,Debit,8068.49,INR,CASH,Cash Withdrawal,Jaipur,Rajasthan,26.88942,75.78404,DEV00136701,Known,172.46.91.128,2,1,0,6.467,50.1,APPROVE,SUCCESS,0,NONE,RRN56607112900
TXN000019993,2026-05-23 02:01:32,CUST001685,ACC00001685,Mobile Banking,Debit,1720.91,INR,MER00115,Electronics,Hyderabad,Telangana,17.39677,78.49777,DEV00168503,Trusted,172.243.79.38,4,1,0,0.453,42.6,APPROVE,SUCCESS,0,NONE,RRN67658864297
TXN000037339,2026-05-23 02:03:47,CUST000921,ACC00000921,Mobile Banking,Debit,1921.52,INR,MER00408,Travel,Mumbai,Maharashtra,19.06137,72.87208,DEV00092101,New,172.89.149.103,3,1,0,0.282,59.4,APPROVE,SUCCESS,0,NONE,RRN41340869063
TXN000030689,2026-05-23 02:04:21,CUST001323,ACC00001323,Mobile Banking,Debit,464.87,INR,MER00312,Utilities,Jaipur,Rajasthan,26.91539,75.7931,DEV00132301,New,172.189.122.69,4,1,0,0.068,56.1,APPROVE,SUCCESS,0,NONE,RRN44395433922
TXN000031947,2026-05-23 02:04:33,CUST001483,ACC00001483,Mobile Banking,Debit,3146.18,INR,MER00359,Grocery,Hyderabad,Telangana,17.39645,78.48498,DEV00148301,New,172.197.127.220,1,1,0,1.372,66.1,CHALLENGE,SUCCESS,0,NONE,RRN85621407870
TXN000033171,2026-05-23 02:14:53,CUST000794,ACC00000794,NEFT,Debit,862.77,INR,MER00433,Healthcare,Hyderabad,Telangana,17.35642,78.45883,DEV00079401,Trusted,172.171.132.203,4,1,0,0.145,38.9,APPROVE,SUCCESS,0,NONE,RRN51966255843
TXN000049993,2026-05-23 02:15:46,CUST001337,ACC00001337,NEFT,Debit,1233.81,INR,MER00148,Education,Bengaluru,Karnataka,12.99993,77.58136,DEV00133701,Trusted,172.243.199.47,4,1,0,0.186,38.7,APPROVE,SUCCESS,0,NONE,RRN10119653847
TXN000018970,2026-05-23 02:16:54,CUST000847,ACC00000847,UPI,Debit,5313.19,INR,MER00231,Travel,Chennai,Tamil Nadu,13.06881,80.29391,DEV00084702,Known,172.220.75.112,3,1,0,8.24,52.2,APPROVE,SUCCESS,0,NONE,RRN73400702225
TXN000031896,2026-05-23 02:26:36,CUST000084,ACC00000084,POS,Debit,693.14,INR,MER00315,Fuel,Mumbai,Maharashtra,19.09495,72.87779,DEV00008402,New,172.146.127.167,3,1,0,0.821,59.8,APPROVE,SUCCESS,0,NONE,RRN76127350379
TXN000049500,2026-05-23 02:27:34,CUST001193,ACC00001193,UPI,Debit,367.59,INR,MER00320,Restaurants,Ahmedabad,Gujarat,23.00256,72.58322,DEV00119301,Trusted,172.0.198.14,0,1,0,0.128,27.8,APPROVE,SUCCESS,0,NONE,RRN38300838581
TXN000037738,2026-05-23 02:31:12,CUST000215,ACC00000215,UPI,Debit,1625.17,INR,MER00133,Grocery,Jaipur,Rajasthan,26.90197,75.77951,DEV00021502,Trusted,172.238.150.217,3,1,0,0.379,35.1,APPROVE,SUCCESS,0,NONE,RRN89905905663
TXN000042534,2026-05-23 02:31:44,CUST001298,ACC00001298,NEFT,Debit,1063.02,INR,MER00316,Restaurants,Kochi,Kerala,9.95593,76.28875,DEV00129803,Trusted,172.34.170.20,0,1,0,0.113,31.9,APPROVE,SUCCESS,0,NONE,RRN79559359869
TXN000049177,2026-05-23 02:35:32,CUST001901,ACC00001901,POS,Debit,11134.5,INR,MER00023,Gaming,Hyderabad,Telangana,17.38106,78.50062,DEV00190101,New,172.177.196.100,2,1,0,1.86,66.1,CHALLENGE,SUCCESS,0,NONE,RRN55449339596
TXN000019850,2026-05-23 02:40:43,CUST001620,ACC00001620,Mobile Banking,Debit,1895.39,INR,MER00454,Healthcare,Kolkata,West Bengal,22.54896,88.37396,DEV00162001,Trusted,172.100.79.62,1,1,0,0.468,33.3,APPROVE,SUCCESS,0,NONE,RRN11289916130
TXN000002159,2026-05-23 02:43:03,CUST001848,ACC00001848,RTGS,Debit,1108554.45,INR,MER00062,Fuel,Chennai,Tamil Nadu,13.06876,80.25496,DEV00184803,Trusted,172.159.8.202,3,1,0,397.25,47.3,APPROVE,SUCCESS,0,NONE,RRN16747998637
TXN000006598,2026-05-23 02:47:35,CUST000759,ACC00000759,IMPS,Debit,1453.33,INR,MER00278,Restaurants,Delhi,Delhi,28.5886,77.1968,DEV00075901,Trusted,172.98.26.4,4,1,0,0.478,35.1,APPROVE,SUCCESS,0,NONE,RRN62735900798
TXN000028409,2026-05-23 02:54:05,CUST000181,ACC00000181,Mobile Banking,Debit,1796.23,INR,MER00316,Restaurants,Bengaluru,Karnataka,12.97403,77.59648,DEV00018102,Trusted,172.159.113.240,0,1,0,1.655,45.6,APPROVE,SUCCESS,0,NONE,RRN94691407683
TXN000018919,2026-05-23 03:00:51,CUST000416,ACC00000416,UPI,Debit,4994.3,INR,MER00162,Electronics,Kochi,Kerala,9.92851,76.27903,DEV00041601,New,172.169.75.63,4,1,0,0.957,63.4,APPROVE,SUCCESS,0,NONE,RRN60115740707
TXN000017651,2026-05-23 03:04:01,CUST000031,ACC00000031,IMPS,Debit,9702.99,INR,MER00209,Fuel,Ahmedabad,Gujarat,22.99315,72.58099,DEV00003102,New,172.151.70.227,2,1,0,7.21,72.1,CHALLENGE,SUCCESS,0,NONE,RRN85555033611
TXN000045716,2026-05-23 03:12:41,CUST001654,ACC00001654,UPI,Debit,3465.38,INR,MER00138,Electronics,Jaipur,Rajasthan,26.90523,75.81601,DEV00165401,New,172.216.182.20,2,1,0,1.726,69.2,CHALLENGE,SUCCESS,0,NONE,RRN66880045478
TXN000013117,2026-05-23 03:13:09,CUST001811,ACC00001811,RTGS,Debit,882339.44,INR,MER00377,Education,Chennai,Tamil Nadu,13.05577,80.26879,DEV00181103,Trusted,172.117.52.231,3,1,0,833.014,50.7,APPROVE,SUCCESS,0,NONE,RRN16397532213
TXN000043919,2026-05-23 03:14:18,CUST001926,ACC00001926,POS,Debit,471.97,INR,MER00245,Healthcare,Hyderabad,Telangana,17.3985,78.47577,DEV00192602,Trusted,172.169.175.184,1,1,0,0.225,35.1,APPROVE,SUCCESS,0,NONE,RRN72041957223
TXN000000463,2026-05-23 03:19:07,CUST001050,ACC00001050,NEFT,Debit,14212.87,INR,MER00103,Travel,Jaipur,Rajasthan,26.92605,75.81501,DEV00105002,Trusted,172.213.1.165,4,1,0,2.291,57.5,APPROVE,SUCCESS,0,NONE,RRN52725071639
TXN000000833,2026-05-23 03:23:27,CUST001585,ACC00001585,Mobile Banking,Debit,778.32,INR,MER00055,E-commerce,Chennai,Tamil Nadu,13.06091,80.27909,DEV00158501,Trusted,172.83.3.53,2,1,0,0.055,28.7,APPROVE,SUCCESS,0,NONE,RRN10302009974
TXN000003112,2026-05-23 03:25:32,CUST000413,ACC00000413,POS,Debit,1082.24,INR,MER00076,E-commerce,Kochi,Kerala,9.91171,76.23903,DEV00041303,New,172.112.12.42,3,1,0,0.243,50.2,APPROVE,SUCCESS,0,NONE,RRN34489385839
TXN000025909,2026-05-23 03:30:35,CUST000976,ACC00000976,IMPS,Debit,1977.01,INR,MER00137,Grocery,Ahmedabad,Gujarat,22.99353,72.56174,DEV00097601,Trusted,172.159.103.81,2,1,0,2.066,50.8,APPROVE,SUCCESS,0,NONE,RRN67414847075
TXN000032314,2026-05-23 03:32:53,CUST000807,ACC00000807,POS,Debit,1909.39,INR,MER00258,Travel,Kolkata,West Bengal,22.59476,88.38798,DEV00080701,New,172.64.129.7,2,1,0,0.185,54.5,APPROVE,SUCCESS,0,NONE,RRN58285346891
TXN000043530,2026-05-23 03:37:28,CUST000339,ACC00000339,Internet Banking,Debit,1076.63,INR,MER00039,Healthcare,Chennai,Tamil Nadu,13.08533,80.25046,DEV00033901,Known,172.30.174.85,2,1,0,0.098,32.2,APPROVE,SUCCESS,0,NONE,RRN94254940358
TXN000029997,2026-05-23 03:41:59,CUST001944,ACC00001944,RTGS,Debit,1289010.1,INR,MER00391,Gaming,Hyderabad,Telangana,17.38286,78.51427,DEV00194401,New,172.247.119.43,2,1,0,314.114,70.0,CHALLENGE,SUCCESS,0,NONE,RRN58546193189
TXN000006118,2026-05-23 03:42:30,CUST000259,ACC00000259,POS,Debit,3614.75,INR,MER00166,Healthcare,Bengaluru,Karnataka,12.98898,77.59325,DEV00025902,Trusted,172.118.24.195,0,1,0,2.091,50.6,APPROVE,SUCCESS,0,NONE,RRN29197909107
TXN000012566,2026-05-23 03:44:52,CUST001606,ACC00001606,ATM,Debit,2710.7,INR,CASH,Cash Withdrawal,Ahmedabad,Gujarat,23.00618,72.59393,DEV00160602,New,172.66.50.21,4,1,0,0.92,68.2,CHALLENGE,SUCCESS,0,NONE,RRN56184244904
TXN000047078,2026-05-23 03:53:22,CUST000510,ACC00000510,NEFT,Debit,46210.66,INR,MER00225,Healthcare,Delhi,Delhi,28.61279,77.20415,DEV00051001,Known,172.78.188.227,1,1,0,2.292,50.6,APPROVE,SUCCESS,0,NONE,RRN79660992453
TXN000016669,2026-05-23 03:59:14,CUST000092,ACC00000092,POS,Debit,2507.28,INR,MER00190,E-commerce,Kolkata,West Bengal,22.58386,88.35837,DEV00009202,Trusted,172.169.66.32,4,1,0,0.314,37.4,APPROVE,SUCCESS,0,NONE,RRN24386583569
TXN000008821,2026-05-23 04:00:36,CUST000897,ACC00000897,ATM,Debit,7898.29,INR,CASH,Cash Withdrawal,Ahmedabad,Gujarat,23.04255,72.55945,DEV00089701,Trusted,172.71.35.186,2,1,0,1.852,45.1,APPROVE,SUCCESS,0,NONE,RRN57881285314
TXN000040370,2026-05-23 04:18:35,CUST000902,ACC00000902,UPI,Debit,980.15,INR,MER00211,Education,Chennai,Tamil Nadu,13.05478,80.24737,DEV00090201,New,172.120.161.126,3,1,0,0.677,59.0,APPROVE,SUCCESS,0,NONE,RRN86807124132
TXN000008732,2026-05-23 04:20:51,CUST000152,ACC00000152,IMPS,Debit,930.78,INR,MER00102,Healthcare,Delhi,Delhi,28.61443,77.1838,DEV00015203,Trusted,172.232.34.205,2,1,0,0.153,30.2,APPROVE,SUCCESS,0,NONE,RRN91029709958
TXN000012765,2026-05-23 04:32:10,CUST001595,ACC00001595,Mobile Banking,Debit,258.91,INR,MER00396,E-commerce,Kolkata,West Bengal,22.54564,88.37238,DEV00159501,Known,172.15.51.249,0,1,0,0.061,22.1,APPROVE,SUCCESS,0,NONE,RRN52030968180
TXN000021358,2026-05-23 04:35:45,CUST001211,ACC00001211,Internet Banking,Debit,3676.22,INR,MER00215,Jewellery,Kolkata,West Bengal,22.58581,88.37156,DEV00121102,Trusted,172.108.85.59,1,1,0,6.145,46.9,APPROVE,SUCCESS,0,NONE,RRN49863421952
TXN000003938,2026-05-23 04:37:27,CUST000249,ACC00000249,UPI,Debit,866.03,INR,MER00189,Jewellery,Kochi,Kerala,9.90996,76.24463,DEV00024901,Trusted,172.188.15.147,4,1,0,0.054,36.6,APPROVE,SUCCESS,0,NONE,RRN14260977715
TXN000036202,2026-05-23 04:37:46,CUST000901,ACC00000901,Internet Banking,Debit,170.44,INR,MER00342,Utilities,Ahmedabad,Gujarat,23.01879,72.56146,DEV00090101,New,172.202.144.188,2,1,0,0.161,55.4,APPROVE,SUCCESS,0,NONE,RRN92709896733
TXN000020246,2026-05-23 04:49:36,CUST001494,ACC00001494,Internet Banking,Debit,5433.01,INR,MER00405,Jewellery,Pune,Maharashtra,18.52863,73.86916,DEV00149401,Trusted,172.246.80.44,3,1,0,1.81,48.9,APPROVE,SUCCESS,0,NONE,RRN80982337341
TXN000033088,2026-05-23 04:50:25,CUST000238,ACC00000238,POS,Debit,6970.29,INR,MER00026,Travel,Hyderabad,Telangana,17.36125,78.45963,DEV00023802,Trusted,172.88.132.231,0,1,0,5.965,43.8,APPROVE,SUCCESS,0,NONE,RRN32132814881
TXN000001198,2026-05-23 04:54:48,CUST000134,ACC00000134,Mobile Banking,Debit,245.19,INR,MER00216,Grocery,Hyderabad,Telangana,17.41485,78.51615,DEV00013403,New,172.198.4.199,1,1,0,0.055,49.3,APPROVE,SUCCESS,0,NONE,RRN37162358007
TXN000015038,2026-05-23 04:55:56,CUST001317,ACC00001317,RTGS,Debit,678732.67,INR,MER00154,Education,Mumbai,Maharashtra,19.07289,72.85888,DEV00131701,Trusted,172.38.60.205,4,1,0,136.365,55.9,APPROVE,SUCCESS,0,NONE,RRN30133261364
TXN000014014,2026-05-23 05:06:29,CUST000073,ACC00000073,POS,Debit,1673.81,INR,MER00424,Restaurants,Bengaluru,Karnataka,12.98076,77.60181,DEV00007301,Trusted,172.14.56.64,2,0,0,0.174,13.1,APPROVE,SUCCESS,0,NONE,RRN90952947947
TXN000036916,2026-05-23 05:17:13,CUST000703,ACC00000703,Mobile Banking,Debit,1293.3,INR,MER00173,Grocery,Kochi,Kerala,9.94119,76.25326,DEV00070301,Trusted,172.166.147.232,0,0,0,0.562,14.2,APPROVE,SUCCESS,0,NONE,RRN77068207075
TXN000009828,2026-05-23 05:20:58,CUST001847,ACC00001847,POS,Debit,1126.92,INR,MER00110,Jewellery,Ahmedabad,Gujarat,23.00308,72.59267,DEV00184702,Known,172.78.39.128,0,0,0,0.299,9.9,APPROVE,SUCCESS,0,NONE,RRN69335730182
TXN000031148,2026-05-23 05:22:22,CUST001718,ACC00001718,UPI,Debit,1409.97,INR,MER00164,Travel,Kochi,Kerala,9.93384,76.26782,DEV00171802,Trusted,172.148.124.5,0,0,0,0.448,15.8,APPROVE,SUCCESS,0,NONE,RRN46069131757
TXN000035197,2026-05-23 05:22:58,CUST001427,ACC00001427,Mobile Banking,Debit,1395.5,INR,MER00022,Grocery,Kochi,Kerala,9.9486,76.24462,DEV00142701,Trusted,172.197.140.105,4,0,0,0.069,15.1,APPROVE,SUCCESS,0,NONE,RRN20809267263
TXN000048849,2026-05-23 05:32:44,CUST001868,ACC00001868,Internet Banking,Debit,486.47,INR,MER00075,Healthcare,Mumbai,Maharashtra,19.0477,72.88165,DEV00186801,New,172.99.195.52,0,0,0,0.045,27.3,APPROVE,FAILED,0,NONE,RRN16758037155
TXN000020918,2026-05-23 05:33:35,CUST000582,ACC00000582,Mobile Banking,Debit,356.57,INR,MER00247,Restaurants,Ahmedabad,Gujarat,23.01658,72.54577,DEV00058201,Known,172.168.83.83,4,0,0,0.024,17.6,APPROVE,SUCCESS,0,NONE,RRN56423915530
TXN000021559,2026-05-23 05:34:06,CUST001629,ACC00001629,Mobile Banking,Debit,5441.94,INR,MER00187,Grocery,Bengaluru,Karnataka,12.94216,77.59809,DEV00162902,Known,172.59.86.86,2,0,0,3.577,33.1,APPROVE,SUCCESS,0,NONE,RRN46461418223
TXN000045713,2026-05-23 05:48:00,CUST000007,ACC00000007,UPI,Debit,2377.12,INR,MER00106,Healthcare,Jaipur,Rajasthan,26.91279,75.78846,DEV00000701,Trusted,172.213.182.97,4,0,0,1.592,28.1,APPROVE,FAILED,0,NONE,RRN48686738470
TXN000000605,2026-05-23 05:53:22,CUST000007,ACC00000007,POS,Debit,9427.68,INR,MER00379,E-commerce,Jaipur,Rajasthan,26.91686,75.76439,DEV00000701,Trusted,172.105.2.193,3,0,0,6.314,33.5,APPROVE,SUCCESS,0,NONE,RRN91686797774
